Person_ID,Year,Age,Labor_Income,Insurance,Education,Gender,Last_Marital,Employment,employed_lag
1668004,2013,45,28497.386759581885,0,2,1,4,1.0,1
1668004,2015,47,29024.71482889734,0,2,1,4,1.0,1
1668004,2017,49,29988.75,0,2,1,4,1.0,1
1668004,2019,51,38738.59020310633,0,2,1,4,1.0,1
1668004,2021,53,32698.145285935083,0,2,1,4,1.0,1
1668021,2015,63,0.0,1,3,1,4,1.0,1
1668021,2017,65,0.0,1,3,1,4,1.0,1
1668021,2019,67,0.0,1,3,1,4,1.0,1
1668021,2021,69,0.0,1,3,1,4,1.0,1
1670004,2013,54,20608.360191637632,1,2,0,4,1.0,1
1670004,2015,56,21192.648922686945,1,2,0,4,1.0,1
1670004,2017,58,27262.5,1,2,0,4,1.0,1
1670004,2019,60,25931.403823178018,1,2,0,4,1.0,1
1670004,2021,62,31181.221020092733,1,2,0,4,1.0,1
1670030,2015,40,19256.746514575414,0,3,0,3,0.0,1
1670030,2017,42,0.0,0,3,0,3,0.0,0
1670030,2019,44,52114.69534050179,0,3,0,3,1.0,0
1670030,2021,46,8258.809891808345,0,3,0,3,0.0,1
1670032,2013,33,0.0,0,2,0,2,0.0,0
1670032,2015,35,1105.703422053232,0,2,0,2,0.0,0
1670032,2021,41,1820.309119010819,0,2,0,2,0.0,0
1670034,2013,23,0.0,0,3,0,2,0.0,0
1670034,2015,25,23956.907477820027,0,3,0,2,1.0,0
1670034,2017,27,24536.25,1,3,0,2,1.0,1
1670034,2019,29,41691.756272401435,1,3,0,2,1.0,1
1670034,2021,31,42136.78516228747,1,3,0,2,1.0,1
1670036,2021,25,0.0,0,2,1,2,0.0,0
1670037,2021,22,5477.782071097372,0,2,0,2,1.0,1
1670171,2019,61,12160.095579450419,0,2,1,3,1.0,0
1670172,2013,51,37996.51567944251,1,2,1,1,0.0,1
1670172,2015,53,15664.131812420786,1,2,1,1,1.0,0
1670172,2017,55,10905.0,1,2,1,1,1.0,1
1670173,2013,29,0.0,0,3,0,1,0.0,0
1679003,2013,63,7022.706010452962,0,3,0,2,0.0,0
1679003,2015,65,11057.03422053232,1,3,0,2,1.0,0
1679003,2017,67,13086.0,1,3,0,2,0.0,1
1679003,2019,69,17963.93548387097,1,3,0,2,0.0,0
1679030,2013,22,20898.08362369338,0,3,1,1,1.0,1
1679030,2015,24,28103.295310519647,1,3,1,1,1.0,1
1679030,2017,26,29988.75,1,3,1,1,1.0,1
1679030,2019,28,27844.88172043011,1,3,1,1,1.0,1
1679030,2021,30,39675.99690880989,1,3,1,1,1.0,1
1682004,2021,64,26967.542503863984,0,2,0,3,1.0,1
1682005,2013,63,41321.21080139373,1,3,1,1,1.0,1
1682030,2013,42,75993.03135888503,1,3,1,1,1.0,1
1682030,2015,44,79242.07858048163,1,3,1,1,1.0,1
1682031,2013,42,38471.47212543554,1,3,1,1,1.0,1
1682032,2013,44,72193.37979094077,1,3,1,1,1.0,1
1682032,2015,46,67761.19138149556,1,3,1,1,1.0,1
1682032,2017,48,81787.5,1,3,1,1,1.0,1
1682032,2019,50,82514.93428912784,1,3,1,1,1.0,1
1682032,2021,52,82588.09891808346,1,3,1,1,1.0,1
1682171,2013,58,56994.77351916377,1,3,1,1,1.0,1
1682171,2015,60,50309.50570342205,1,3,1,1,1.0,1
1684003,2013,56,47495.64459930314,1,2,1,1,1.0,1
1684003,2015,58,40542.4588086185,1,2,1,1,1.0,1
1684003,2017,60,49981.25,1,2,1,1,1.0,1
1684003,2019,62,46903.22580645161,1,2,1,1,1.0,1
1684004,2013,54,58754.012195121955,1,2,1,4,1.0,1
1684004,2015,56,39325.26362484157,1,2,1,4,1.0,1
1684004,2017,58,44051.65625,1,2,1,4,1.0,1
1684004,2019,60,46903.22580645161,1,2,1,4,1.0,1
1684004,2021,62,45507.72797527048,1,2,1,4,1.0,1
1684030,2019,39,30400.238948626047,1,2,0,4,1.0,1
1684032,2015,34,38699.619771863116,1,2,1,4,1.0,0
1684032,2017,36,44528.75,1,2,1,4,1.0,1
1684032,2019,38,51246.117084826765,0,2,1,4,1.0,1
1684032,2021,40,0.0,1,2,1,4,1.0,1
1684034,2017,32,27262.5,1,3,0,2,1.0,1
1684034,2019,34,34743.130227001195,0,3,0,2,1.0,1
1684034,2021,36,25282.071097372485,0,3,0,2,1.0,1
1684035,2013,26,41796.16724738676,1,3,1,1,1.0,1
1684035,2015,28,44228.13688212928,1,3,1,1,1.0,1
1684035,2017,30,47255.0,1,3,1,1,1.0,1
1684035,2019,32,47771.80406212664,1,3,1,1,1.0,1
1684035,2021,34,50564.14219474497,1,3,1,1,1.0,1
1684036,2013,26,28497.386759581885,1,3,0,2,1.0,1
1684036,2015,28,36856.780735107735,1,3,0,2,1.0,1
1684036,2017,30,27262.5,0,3,0,2,1.0,1
1684036,2019,32,26925.925925925927,1,3,0,2,1.0,1
1684036,2021,34,19382.921174652238,0,3,0,2,0.0,1
1684037,2015,27,12899.873257287707,1,3,0,2,1.0,1
1684037,2017,29,18175.0,1,3,0,2,1.0,1
1684037,2019,31,13897.252090800479,1,3,0,2,1.0,1
1684173,2015,53,41463.8783269962,1,2,1,1,1.0,1
1684173,2017,55,54525.0,1,2,1,1,1.0,1
1684176,2013,58,102590.59233449478,1,3,1,1,1.0,1
1684176,2015,60,99513.30798479088,1,3,1,1,1.0,1
1684176,2017,62,94510.0,1,3,1,1,1.0,1
1684176,2019,64,88594.98207885305,1,3,1,1,1.0,1
1684176,2021,66,84189.29675425038,1,3,1,1,0.0,1
1684182,2015,37,49756.65399239544,1,2,1,1,1.0,1
1684192,2013,26,39896.34146341464,1,2,1,2,1.0,1
1684192,2015,28,30406.84410646388,1,2,1,2,1.0,1
1684192,2017,30,2998.875,1,3,1,2,1.0,1
1684195,2017,37,24536.25,0,2,1,1,1.0,1
1684195,2019,39,30400.238948626047,1,2,1,1,1.0,1
1687003,2013,51,11873.911149825784,0,3,1,1,1.0,1
1687003,2015,53,10826.679340937897,1,3,1,1,1.0,1
1687003,2017,55,18379.46875,1,3,1,1,1.0,1
1687003,2019,57,38651.73237753883,1,3,1,1,1.0,1
1687003,2021,59,58991.49922720247,1,3,1,1,1.0,1
1687031,2015,28,42385.29784537389,1,3,0,1,1.0,1
1687031,2017,30,49981.25,1,3,0,1,1.0,1
1687175,2013,31,22987.891986062717,1,3,1,1,1.0,1
1687175,2015,33,23035.487959442333,1,3,1,1,1.0,1
1687175,2017,35,20810.375,1,3,1,1,1.0,1
1687175,2019,37,18674.432497013142,0,3,1,1,1.0,1
1687175,2021,39,16854.71406491499,1,3,1,1,1.0,1
1687178,2021,34,73907.92117465223,1,3,1,1,1.0,1
1689031,2013,40,43549.70644599303,1,3,0,4,1.0,1
1689031,2015,42,51599.49302915083,1,3,0,4,1.0,1
1689031,2017,44,46346.25,1,3,0,4,1.0,1
1689031,2019,46,41691.756272401435,1,3,0,4,1.0,1
1689031,2021,48,50564.14219474497,1,3,0,4,1.0,1
1689170,2013,64,50703.500435540074,1,2,1,1,1.0,1
1690003,2013,48,62504.26829268293,1,2,1,4,1.0,1
1690003,2015,50,67263.62484157161,1,2,1,4,1.0,1
1690003,2017,52,72700.0,1,2,1,4,1.0,1
1690003,2019,54,69047.6284348865,1,2,1,4,1.0,1
1690003,2021,56,111241.11282843894,1,2,1,4,1.0,1
1690030,2013,44,118739.11149825784,1,2,1,1,1.0,1
1690030,2015,46,12899.873257287707,1,2,1,1,1.0,1
1690030,2017,48,121772.5,1,2,1,1,1.0,1
1690030,2019,50,145921.14695340503,1,2,1,1,1.0,1
1690030,2021,52,125567.61978361668,1,2,1,1,1.0,1
1690031,2013,37,121588.85017421603,1,3,1,1,1.0,1
1690031,2015,39,133605.83016476553,1,3,1,1,1.0,1
1690032,2013,38,55094.94773519164,1,3,1,4,1.0,1
1690032,2015,40,76477.82002534854,1,3,1,4,1.0,1
1690032,2017,42,62703.74999999999,1,3,1,4,1.0,1
1690032,2019,44,65143.36917562724,1,3,1,4,1.0,1
1690032,2021,46,67418.85625965997,1,3,1,4,1.0,1
1690033,2013,26,26122.604529616725,0,3,1,1,1.0,1
1690033,2015,28,35882.84030418251,1,3,1,1,1.0,1
1690033,2017,30,77243.75,1,3,1,1,1.0,1
1690033,2019,32,79040.62126642773,1,3,1,1,1.0,1
1690033,2021,34,95650.50231839257,1,3,1,1,1.0,1
1690034,2019,27,15634.408602150537,0,2,1,2,1.0,0
1690034,2021,29,18540.18547140649,1,2,1,2,0.0,1
1692003,2013,46,66493.90243902439,1,2,1,1,1.0,1
1692003,2015,48,55285.171102661596,1,2,1,1,1.0,1
1692003,2017,50,77243.75,1,2,1,1,1.0,1
1692003,2019,52,65143.36917562724,1,2,1,1,1.0,1
1692003,2021,54,63205.17774343122,1,2,1,1,1.0,1
1692039,2021,27,0.0,1,2,0,2,1.0,0
1692176,2013,43,52245.20905923345,1,2,1,1,1.0,1
1692176,2015,45,55285.171102661596,1,2,1,1,1.0,1
1692176,2017,47,63612.49999999999,1,2,1,1,1.0,1
1692176,2019,49,60800.477897252094,1,2,1,1,1.0,1
1692176,2021,51,54777.82071097372,1,2,1,1,1.0,1
1692184,2013,31,52245.20905923345,1,2,1,1,1.0,1
1695031,2021,47,4732.803709428129,0,2,0,5,1.0,0
1695033,2019,47,27794.504181600958,1,3,1,1,1.0,0
1695033,2021,49,46531.65185471406,1,3,1,1,0.0,1
1695039,2013,34,56994.77351916377,0,3,1,2,1.0,1
1695039,2015,36,38699.619771863116,0,3,1,2,1.0,1
1695039,2017,38,54525.0,1,3,1,2,1.0,1
1695039,2019,40,34743.130227001195,0,3,1,2,0.0,1
1695039,2021,42,38850.115919629054,0,3,1,2,0.0,0
1695042,2013,31,74093.20557491289,1,3,1,1,1.0,1
1695042,2015,33,63577.946768060836,1,3,1,1,1.0,1
1695042,2017,35,39076.25,1,3,1,1,1.0,1
1695042,2019,37,33005.97371565113,1,3,1,1,1.0,1
1695042,2021,39,29917.11746522411,1,3,1,1,1.0,1
1695043,2015,32,29485.424588086185,1,3,0,1,1.0,1
1695050,2017,23,27626.0,1,3,0,1,1.0,1
1695050,2019,25,7150.136200716846,1,3,0,1,1.0,1
1695051,2017,23,40439.375,0,3,1,2,1.0,1
1695064,2019,31,10857.228195937874,1,2,0,4,1.0,0
1695085,2021,31,46350.46367851622,0,2,0,2,1.0,1
1695193,2013,49,58894.59930313589,1,3,1,1,1.0,1
1695193,2015,51,47913.81495564005,1,3,1,1,1.0,1
1695193,2017,53,41802.5,1,3,1,1,1.0,1
1695193,2019,55,48640.382317801676,1,3,1,1,1.0,1
1695193,2021,57,41294.04945904173,1,3,1,1,1.0,1
1695197,2013,35,74093.20557491289,1,3,1,1,1.0,1
1695197,2015,37,161248.41571609632,1,3,1,1,1.0,1
1695197,2017,39,113593.75,1,3,1,1,1.0,1
1695197,2019,41,10857.228195937874,1,3,1,1,1.0,1
1695197,2021,43,105341.9629057187,1,3,1,1,1.0,1
1695198,2013,33,56994.77351916377,1,3,1,1,1.0,1
1695198,2015,35,57128.01013941698,1,3,1,1,1.0,1
1695198,2017,37,63612.49999999999,1,3,1,1,1.0,1
1695198,2019,39,68617.68219832735,1,3,1,1,1.0,1
1695198,2021,41,69104.32766615147,1,3,1,1,1.0,1
1695203,2013,23,11398.954703832753,0,2,1,1,1.0,1
1695203,2015,25,55285.171102661596,0,2,1,1,1.0,1
1695203,2017,27,61340.625,0,2,1,1,1.0,1
1695203,2019,29,55589.008363201916,1,2,1,1,1.0,1
1695203,2021,31,0.0,0,2,1,1,1.0,1
1695204,2013,21,55094.94773519164,0,2,1,1,1.0,0
1695204,2015,23,65144.35994930292,0,2,1,1,1.0,1
1695204,2017,25,36350.0,0,2,1,1,1.0,1
1695204,2019,27,0.0,0,2,1,1,0.0,1
1695208,2013,40,58894.59930313589,1,3,1,1,1.0,1
1695208,2015,42,64315.082382762994,1,3,1,1,1.0,1
1695208,2017,44,59068.75,1,3,1,1,1.0,1
1695208,2019,46,62537.63440860215,1,3,1,1,1.0,1
1695208,2021,48,58991.49922720247,1,3,1,1,1.0,1
1695220,2013,46,11398.954703832753,1,3,1,1,1.0,1
1695220,2015,48,90299.11280101395,1,3,1,1,1.0,1
1695220,2017,50,99962.5,1,3,1,1,1.0,1
1695220,2019,52,108572.28195937874,1,3,1,1,1.0,1
1695220,2021,54,109555.64142194744,1,3,1,1,1.0,1
1695221,2013,36,17098.43205574913,1,3,0,4,1.0,1
1695221,2019,42,26057.347670250896,1,3,0,4,1.0,1
1695226,2013,45,30397.212543554007,1,2,1,1,1.0,1
1695226,2015,47,35013.94169835235,1,2,1,1,1.0,1
1695226,2017,49,77243.75,1,2,1,1,1.0,1
1695226,2019,51,73829.15173237753,1,2,1,1,1.0,1
1695226,2021,53,54777.82071097372,1,2,1,1,1.0,1
1695233,2013,41,0.0,1,3,1,1,1.0,1
1695233,2015,43,20271.22940430925,1,3,1,1,1.0,1
1695233,2017,45,0.0,1,3,1,1,1.0,1
1695233,2019,47,21714.45639187575,1,3,1,1,1.0,1
1695233,2021,49,25282.071097372485,1,3,1,1,1.0,1
1695234,2013,34,41796.16724738676,0,3,1,1,1.0,1
1695234,2015,36,55285.171102661596,1,3,1,1,1.0,1
1695234,2017,38,64521.24999999999,1,3,1,1,1.0,1
1695234,2019,40,60366.18876941458,1,3,1,1,1.0,1
1695234,2021,42,54777.82071097372,1,3,1,1,1.0,1
1695241,2013,24,39041.41986062718,1,2,1,1,1.0,1
1695241,2015,26,32249.683143219267,0,2,1,1,1.0,1
1695241,2021,32,37923.10664605873,1,2,1,1,1.0,1
1695243,2013,26,53195.12195121952,1,3,1,1,1.0,1
1695243,2015,28,88456.27376425856,1,3,1,1,1.0,1
1695243,2017,30,72700.0,1,3,1,1,1.0,1
1695243,2019,32,72091.99522102748,1,3,1,1,1.0,1
1695246,2013,32,43695.993031358885,1,3,1,1,1.0,1
1695246,2015,34,46070.975918884666,1,3,1,1,1.0,1
1695246,2017,36,83605.0,1,3,1,1,1.0,1
1695246,2019,38,59063.32138590203,1,3,1,1,1.0,1
1695246,2021,40,25282.071097372485,1,3,1,1,1.0,1
1695248,2015,32,5528.51711026616,1,1,1,2,0.0,1
1695249,2017,27,31806.249999999996,1,2,1,1,1.0,1
1695249,2019,29,26057.347670250896,1,2,1,1,1.0,1
1695249,2021,31,33709.42812982998,1,2,1,1,1.0,1
1695250,2015,35,38699.619771863116,1,2,1,1,1.0,1
1695250,2017,37,39076.25,1,2,1,1,1.0,1
1695250,2019,39,52114.69534050179,1,2,1,1,1.0,1
1695250,2021,41,58991.49922720247,1,3,1,1,1.0,1
1695256,2019,37,50377.53882915173,1,3,1,1,1.0,1
1695256,2021,39,56041.924265842346,1,3,1,1,1.0,1
1695280,2021,44,101128.28438948994,1,3,1,1,1.0,1
1697003,2013,62,9499.128919860628,1,2,1,1,1.0,0
1697003,2015,64,17506.970849176174,0,2,1,1,1.0,1
1697003,2017,66,19083.75,1,2,1,1,1.0,1
1697003,2019,68,18240.14336917563,1,2,1,1,1.0,1
1697004,2013,61,66493.90243902439,1,2,1,1,1.0,1
1697006,2013,52,37996.51567944251,1,2,0,4,1.0,1
1697006,2015,54,44228.13688212928,1,2,0,4,1.0,1
1697006,2021,60,42473.87944358578,1,2,0,4,1.0,1
1697035,2013,36,69343.64111498259,1,3,1,1,1.0,1
1697035,2015,38,69014.32192648923,1,3,1,1,1.0,1
1697035,2017,40,98072.29999999999,0,3,1,1,1.0,1
1697035,2019,42,70354.83870967742,1,3,1,1,1.0,1
1697035,2021,44,64047.91344667696,1,3,1,1,1.0,1
1697036,2013,39,0.0,0,2,1,1,1.0,1
1697036,2015,41,0.0,0,2,1,1,1.0,1
1697036,2017,43,0.0,1,2,1,1,1.0,1
1697036,2019,45,0.0,1,2,1,1,1.0,1
1697036,2021,47,0.0,1,2,1,1,1.0,1
1697037,2013,38,13298.78048780488,0,2,0,4,1.0,1
1697037,2015,40,22114.06844106464,1,2,0,4,0.0,1
1697037,2017,42,31806.249999999996,1,2,0,4,1.0,0
1697037,2019,44,30400.238948626047,1,2,0,4,1.0,1
1697037,2021,46,26967.542503863984,0,2,0,4,1.0,1
1697040,2013,33,30397.212543554007,1,2,1,1,1.0,1
1697040,2015,35,32249.683143219267,1,2,1,1,1.0,1
1697040,2017,37,40893.75,1,2,1,1,1.0,1
1697040,2019,39,47771.80406212664,1,2,1,1,1.0,1
1697040,2021,41,43822.256568778976,1,2,1,1,1.0,1
1697045,2015,25,15664.131812420786,1,2,1,2,1.0,1
1697045,2017,27,30362.246249999997,1,2,1,2,1.0,1
1697045,2019,29,34359.21863799283,1,2,1,2,1.0,1
1697046,2021,30,50564.14219474497,0,3,1,2,1.0,1
1697047,2021,27,46350.46367851622,1,3,0,2,1.0,1
1697194,2013,32,20898.08362369338,0,2,1,2,1.0,0
1697194,2015,34,36856.780735107735,0,2,1,2,1.0,1
1697194,2017,36,36350.0,1,2,1,2,1.0,1
1697194,2019,38,26057.347670250896,1,2,1,2,1.0,1
1697199,2017,32,29052.7375,1,2,0,1,1.0,1
1697199,2019,34,33005.97371565113,1,2,0,1,1.0,1
1697200,2017,39,42711.25,1,3,1,1,1.0,1
1697200,2019,41,34743.130227001195,1,3,1,1,1.0,1
1697200,2021,43,45507.72797527048,1,3,1,1,1.0,1
1697211,2013,40,3799.651567944251,0,3,1,1,1.0,0
1697211,2015,42,23035.487959442333,1,3,1,1,1.0,1
1697211,2017,44,36315.4675,1,3,1,1,1.0,1
1697211,2019,46,32745.400238948627,1,3,1,1,1.0,1
1697211,2021,48,45507.72797527048,1,3,1,1,1.0,1
1697217,2017,31,26808.125,1,3,1,2,1.0,1
1697217,2019,33,29531.660692951016,1,3,1,2,1.0,1
1697217,2021,35,29917.11746522411,1,3,1,2,1.0,1
1697232,2021,36,38283.79752704791,1,2,1,2,1.0,1
1698003,2013,56,59369.55574912892,0,3,1,3,1.0,1
1698003,2015,58,32249.683143219267,0,3,1,3,1.0,1
1698003,2017,60,16357.499999999998,0,3,1,3,1.0,1
1698003,2019,62,56457.58661887694,0,3,1,3,1.0,1
1698030,2013,33,29164.2256097561,1,3,1,1,1.0,1
1698030,2015,35,32249.683143219267,1,3,1,1,1.0,1
1698030,2017,37,36350.0,1,3,1,1,1.0,1
1698030,2019,39,36480.28673835126,1,3,1,1,1.0,1
1698171,2013,51,37996.51567944251,1,2,1,1,1.0,1
1698183,2019,64,9318.10752688172,1,2,0,4,1.0,1
1698183,2021,66,5983.423493044822,1,2,0,4,1.0,1
1700003,2015,61,20933.730038022815,1,3,0,4,1.0,1
1700003,2017,63,23627.5,1,3,0,4,1.0,1
1700003,2019,65,19977.299880525687,1,3,0,4,1.0,1
1700003,2021,67,19382.921174652238,1,3,0,4,1.0,1
1700005,2013,54,22797.909407665506,1,2,0,4,1.0,1
1700005,2015,56,24878.32699619772,1,2,0,4,1.0,1
1700005,2017,58,28171.25,1,2,0,4,1.0,1
1700006,2017,56,0.0,1,2,0,1,1.0,0
1700030,2013,42,27547.47386759582,0,2,1,2,0.0,1
1700030,2015,44,19349.809885931558,0,2,1,2,0.0,0
1700030,2017,46,0.0,1,2,1,2,1.0,0
1700030,2019,48,38217.44324970132,1,2,1,2,1.0,1
1700030,2021,50,47193.19938176197,1,2,1,2,1.0,1
1700031,2013,39,32297.038327526134,0,2,1,1,1.0,1
1700031,2015,41,36856.780735107735,1,2,1,1,1.0,1
1700031,2017,43,36350.0,1,2,1,1,1.0,1
1700031,2019,45,59063.32138590203,1,2,1,1,0.0,1
1700031,2021,47,0.0,0,2,1,1,1.0,0
1700032,2013,36,33246.95121951219,1,2,1,1,1.0,1
1700032,2015,38,32249.683143219267,1,2,1,1,1.0,1
1700032,2017,40,45437.5,1,2,1,1,1.0,1
1700034,2013,32,17782.369337979097,0,2,1,1,1.0,1
1700034,2015,34,23923.73637515843,1,2,1,1,1.0,1
1700035,2013,32,37996.51567944251,0,3,0,2,1.0,1
1700035,2015,34,52520.91254752852,1,3,0,2,1.0,1
1700035,2017,36,54525.0,1,3,0,2,1.0,1
1700035,2019,38,64274.79091995221,1,3,0,2,1.0,1
1700035,2021,40,53897.16190108191,1,3,0,2,1.0,1
1700036,2013,28,27547.47386759582,1,2,1,1,1.0,1
1700036,2015,30,33171.10266159696,1,2,1,1,1.0,1
1700036,2017,32,41802.5,1,2,1,1,1.0,1
1700036,2019,34,46903.22580645161,1,2,1,1,1.0,1
1700036,2021,36,60087.05564142194,1,2,1,1,1.0,1
1700037,2013,28,6649.39024390244,1,2,1,2,1.0,0
1700037,2015,30,18889.100126742713,1,2,1,2,1.0,1
1700037,2017,32,11813.75,1,2,1,2,1.0,1
1700037,2019,34,16502.986857825566,1,2,1,2,0.0,1
1700037,2021,36,8427.357032457496,0,2,1,2,0.0,0
1700039,2019,23,11030.94384707288,0,2,1,2,1.0,0
1700039,2021,25,11642.39374034003,1,2,1,2,0.0,1
1700040,2021,23,26040.533230293662,0,3,1,2,1.0,1
1700186,2013,37,67778.18466898955,1,3,1,1,1.0,1
1700186,2015,39,68806.08111533587,1,3,1,1,1.0,1
1700198,2013,25,30397.212543554007,1,2,1,2,1.0,1
1700212,2021,40,101128.28438948994,1,2,1,1,1.0,1
1701003,2013,51,85492.16027874565,1,3,0,2,1.0,1
1701003,2015,53,82927.7566539924,1,3,0,2,1.0,1
1701003,2017,55,87240.0,1,3,0,2,1.0,1
1701003,2019,57,84252.0908004779,1,3,0,2,1.0,1
1701003,2021,59,0.0,1,3,0,2,1.0,1
1701005,2013,48,47495.64459930314,1,3,1,1,1.0,1
1701005,2015,50,33171.10266159696,1,3,1,1,1.0,1
1701005,2017,52,29988.75,1,3,1,1,1.0,1
1701005,2019,54,53851.851851851854,1,3,1,1,1.0,1
1701005,2021,56,54777.82071097372,1,3,1,1,1.0,1
1701030,2013,43,56994.77351916377,1,3,1,1,1.0,1
1701030,2015,45,55285.171102661596,1,3,1,1,1.0,1
1701030,2017,47,54525.0,1,3,1,1,1.0,1
1701030,2019,49,62537.63440860215,1,3,1,1,1.0,1
1701030,2021,51,101128.28438948994,1,3,1,1,1.0,1
1701032,2013,28,24222.778745644602,0,2,1,1,1.0,1
1701032,2015,30,25799.746514575414,0,2,1,1,1.0,1
1701032,2017,32,46346.25,1,2,1,1,1.0,1
1701032,2019,34,47771.80406212664,1,2,1,1,1.0,1
1701032,2021,36,53935.08500772797,1,2,1,1,1.0,1
1701170,2019,69,17892.712066905617,1,3,0,3,1.0,1
1701188,2021,25,63205.17774343122,1,3,1,1,1.0,1
1708003,2015,60,44228.13688212928,1,2,1,2,1.0,1
1708003,2017,62,57705.625,1,2,1,2,0.0,1
1708003,2019,64,67749.10394265233,1,2,1,2,0.0,0
1708004,2013,62,42746.080139372825,1,3,0,3,1.0,1
1708004,2015,64,44043.85297845374,1,3,0,3,1.0,1
1708171,2013,36,37996.51567944251,1,2,1,1,1.0,1
1708171,2015,38,41463.8783269962,1,2,1,1,1.0,1
1709003,2013,54,139637.19512195123,1,2,1,1,1.0,1
1709003,2015,56,170462.61089987325,1,2,1,1,1.0,1
1709003,2017,58,111776.25,1,2,1,1,1.0,1
1709003,2019,60,173715.651135006,1,2,1,1,1.0,1
1709003,2021,62,151692.42658423493,1,2,1,1,1.0,1
1709004,2013,49,74093.20557491289,1,3,1,1,1.0,1
1709004,2015,51,73713.56147021547,1,3,1,1,1.0,1
1709004,2017,53,133768.0,1,3,1,1,1.0,1
1709004,2019,55,137061.64874551972,1,3,1,1,1.0,1
1709004,2021,57,76814.51661514683,1,3,1,1,1.0,1
1709183,2013,24,71243.4668989547,1,3,1,4,1.0,1
1709183,2015,26,46070.975918884666,1,3,1,4,1.0,1
1709183,2017,28,31806.249999999996,0,3,1,4,1.0,1
1709183,2019,30,38217.44324970132,1,3,1,4,1.0,1
1709183,2021,32,0.0,1,3,1,4,0.0,1
1709192,2013,36,53195.12195121952,1,3,1,1,1.0,1
1709192,2015,38,55285.171102661596,1,3,1,1,1.0,1
1709192,2017,40,54525.0,1,3,1,1,1.0,1
1709192,2019,42,60800.477897252094,1,3,1,1,1.0,1
1709192,2021,44,176974.4976816074,1,3,1,1,1.0,1
1711031,2013,29,22797.909407665506,1,3,1,4,1.0,1
1711031,2015,31,19261.353612167302,0,3,1,4,1.0,1
1711031,2017,33,32714.999999999996,1,3,1,4,1.0,1
1711173,2013,24,75993.03135888503,1,3,1,1,1.0,1
1711173,2015,26,46070.975918884666,1,3,1,1,1.0,1
1711173,2017,28,26462.8,1,3,1,1,0.0,1
1711185,2021,38,65733.38485316846,1,3,1,1,1.0,1
1717171,2013,58,56994.77351916377,1,2,1,1,1.0,1
1717171,2015,60,73713.56147021547,1,2,1,1,1.0,1
1717171,2017,62,49981.25,1,2,1,1,1.0,1
1717175,2013,36,30397.212543554007,0,3,1,1,1.0,1
1717175,2015,38,62656.527249683146,1,3,1,1,1.0,1
1717175,2017,40,75426.25,1,3,1,1,1.0,1
1717175,2019,42,79909.19952210275,1,3,1,1,1.0,1
1720004,2013,57,132987.80487804877,1,2,1,1,1.0,1
1720004,2015,59,23035.487959442333,1,2,1,1,1.0,1
1720004,2017,61,101780.0,1,2,1,1,1.0,1
1720030,2013,38,189982.57839721255,1,3,1,1,1.0,1
1720030,2015,40,188891.00126742714,1,3,1,1,1.0,1
1720032,2013,34,65543.98954703833,1,3,1,4,1.0,1
1720032,2015,36,66802.91508238277,1,3,1,4,1.0,1
1720032,2017,38,76789.375,1,3,1,4,1.0,1
1720032,2019,40,102492.23416965353,1,3,1,4,1.0,1
1720032,2021,42,184559.11901081915,1,3,1,4,1.0,1
1720033,2017,36,15448.75,0,2,0,4,1.0,1
1720033,2019,38,56457.58661887694,0,2,0,4,1.0,1
1720033,2021,40,37080.37094281298,0,2,0,4,1.0,1
1720180,2013,52,20898.08362369338,1,2,1,1,1.0,1
1720180,2015,54,14937.131812420786,1,2,1,1,1.0,1
1720182,2013,32,37996.51567944251,0,2,1,2,1.0,1
1721031,2013,39,52245.20905923345,1,2,1,4,1.0,1
1721178,2017,57,227187.5,1,2,1,1,1.0,1
1722030,2013,44,28497.386759581885,1,2,1,4,1.0,1
1722030,2015,46,27642.585551330798,1,2,1,4,1.0,1
1722030,2017,48,40893.75,1,2,1,4,1.0,1
1722030,2019,50,39954.59976105137,1,2,1,4,1.0,1
1722030,2021,52,25282.071097372485,1,2,1,4,1.0,1
1722031,2013,42,13298.78048780488,1,2,0,2,1.0,1
1722031,2015,44,11978.453738910013,0,2,0,2,1.0,1
1722031,2017,46,15448.75,1,2,0,2,1.0,1
1722031,2019,48,17371.565113500597,1,2,0,2,1.0,1
1722031,2021,50,19804.289026275113,1,2,0,2,1.0,1
1722033,2013,37,15293.59756097561,1,3,0,2,1.0,0
1722033,2015,39,14742.712294043093,1,3,0,2,1.0,1
1722033,2017,41,33169.375,1,3,0,2,1.0,1
1722033,2019,43,51246.117084826765,1,3,0,2,1.0,1
1722033,2021,45,46350.46367851622,1,3,0,2,1.0,1
1722034,2015,39,11978.453738910013,1,3,0,2,1.0,0
1722034,2017,41,23627.5,1,3,0,2,1.0,1
1722034,2019,43,26752.21027479092,1,3,0,2,1.0,1
1722034,2021,45,28905.83462132921,1,3,0,2,1.0,1
1722037,2013,27,4464.590592334495,0,2,1,2,0.0,1
1722037,2015,29,4568.397972116603,0,2,1,2,1.0,0
1722037,2017,31,35913.799999999996,1,2,1,2,0.0,1
1722037,2019,33,5211.469534050179,0,2,1,2,1.0,0
1722037,2021,35,0.0,0,2,1,2,0.0,1
1722041,2021,23,25282.071097372485,1,3,0,2,1.0,1
1722172,2013,65,32297.038327526134,1,2,1,1,1.0,1
1722172,2015,67,3685.678073510773,1,2,1,1,1.0,1
