Person_ID,Year,Age,Labor_Income,Insurance,Education,Gender,Last_Marital,Employment
284004,2021,59,168547.1406491499,1,3,1,1,1.0
284030,2017,24,56342.5,1,3,1,1,1.0
284030,2019,26,95543.60812425328,1,3,1,1,1.0
284030,2021,28,109555.64142194744,1,3,1,1,1.0
284031,2017,22,0.0,1,3,1,2,1.0
284031,2019,24,17371.565113500597,1,3,1,2,1.0
284031,2021,26,29495.749613601234,1,3,1,2,1.0
287005,2011,56,54000.0,1,3,1,1,1.0
287031,2011,40,0.0,1,3,1,4,0.0
287031,2013,42,0.0,1,3,1,4,0.0
287031,2015,44,0.0,1,3,1,4,1.0
287031,2017,46,27262.5,1,3,1,4,1.0
287031,2019,48,19426.62126642772,1,3,1,4,1.0
287031,2021,50,20872.877897990726,0,3,1,4,0.0
287032,2011,37,105000.0,1,3,1,2,1.0
287032,2013,39,185233.01393728223,1,3,1,2,1.0
287032,2015,41,160326.99619771863,1,3,1,2,1.0
287032,2017,43,112685.0,1,3,1,2,1.0
287032,2019,45,117258.06451612903,1,3,1,2,1.0
287032,2021,47,129697.02472952085,1,3,1,2,1.0
287034,2011,34,47000.0,1,3,0,2,1.0
287034,2013,36,80742.59581881533,1,3,0,2,1.0
287034,2021,44,3370.942812982998,1,3,0,2,1.0
287035,2011,32,56000.0,1,3,1,4,1.0
287035,2013,34,64594.07665505227,1,3,1,4,1.0
287035,2015,36,276425.855513308,1,3,1,4,1.0
287035,2017,38,227187.5,1,3,1,4,1.0
287035,2019,40,347431.302270012,1,3,1,4,1.0
287035,2021,42,252820.71097372487,1,3,1,4,1.0
287037,2011,30,2000.0,0,3,0,2,0.0
287037,2013,32,8549.216027874565,0,3,0,2,1.0
287037,2015,34,27642.585551330798,1,3,0,2,1.0
287037,2017,36,22718.75,1,3,0,2,1.0
287037,2019,38,0.0,0,3,0,2,0.0
287037,2021,40,0.0,1,3,0,2,0.0
287180,2011,56,45527.0,1,3,1,1,1.0
287185,2011,20,3507.0,0,3,0,2,1.0
287185,2013,22,15483.580139372823,0,3,0,2,1.0
287185,2015,24,16585.55133079848,0,3,0,2,1.0
287185,2017,26,22718.75,1,3,0,2,1.0
287185,2019,28,13897.252090800479,1,3,0,2,1.0
287185,2021,30,26967.542503863984,1,3,0,2,1.0
287193,2021,41,0.0,1,3,1,4,1.0
287194,2013,32,37996.51567944251,1,3,1,1,1.0
287194,2015,34,38699.619771863116,1,3,1,1,1.0
287194,2017,36,38167.5,1,3,1,1,1.0
287194,2019,38,34743.130227001195,1,3,1,1,1.0
287194,2021,40,31181.221020092733,1,3,1,1,1.0
297037,2011,33,45000.0,0,3,0,4,1.0
297037,2013,35,49395.470383275264,1,3,0,4,1.0
297037,2015,37,50678.07351077313,1,3,0,4,1.0
297037,2017,39,63612.49999999999,1,3,0,4,1.0
297037,2019,41,65143.36917562724,1,3,0,4,1.0
297037,2021,43,61519.706336939715,1,3,0,4,1.0
297040,2011,31,0.0,0,2,0,2,0.0
297040,2013,33,0.0,0,2,0,2,0.0
297040,2015,35,0.0,1,2,0,2,1.0
297040,2017,37,7270.0,1,2,0,2,0.0
297040,2019,39,0.0,1,2,0,2,0.0
297040,2021,41,8427.357032457496,0,2,0,2,1.0
297041,2011,31,24000.0,1,2,0,4,1.0
297041,2013,33,15806.550522648084,1,3,0,4,1.0
297041,2015,35,9214.195183776934,1,3,0,4,1.0
297041,2017,37,28171.25,1,3,0,4,0.0
297041,2019,39,21714.45639187575,1,3,0,4,1.0
297041,2021,41,37923.10664605873,0,3,0,4,1.0
297045,2011,27,32000.0,1,3,1,1,0.0
297045,2013,29,27262.5,1,3,1,1,1.0
297045,2015,31,15479.847908745247,1,3,1,1,1.0
297045,2017,33,21810.0,1,3,1,1,0.0
297045,2019,35,4017.174432497013,1,3,1,1,1.0
297045,2021,37,26124.806800618237,1,3,1,1,1.0
297046,2011,26,25000.0,1,2,1,1,1.0
297046,2013,28,61744.33797909408,1,2,1,1,1.0
297046,2017,32,50890.0,1,2,1,1,1.0
297046,2019,34,67749.10394265233,1,2,1,1,1.0
297046,2021,36,82166.73106646058,1,2,1,1,1.0
297048,2019,32,31268.817204301075,1,2,0,2,1.0
297048,2021,34,32866.69242658423,1,2,0,2,1.0
297049,2021,26,13483.771251931992,1,3,0,2,1.0
297057,2019,19,8685.782556750299,1,2,1,1,1.0
297057,2021,21,31181.221020092733,1,3,1,1,1.0
297172,2011,55,71000.0,1,2,1,1,1.0
297172,2013,57,83402.35191637631,1,2,1,1,1.0
297172,2015,59,97670.46894803549,1,2,1,1,1.0
297172,2017,61,79061.25,1,2,1,1,1.0
297172,2019,63,65143.36917562724,1,2,1,1,1.0
297172,2021,65,67418.85625965997,1,2,1,1,1.0
297176,2011,53,34000.0,1,2,1,1,1.0
297176,2013,55,27547.47386759582,1,2,1,1,1.0
297176,2015,57,27642.585551330798,1,2,1,1,1.0
297182,2011,39,56000.0,1,3,1,1,1.0
297182,2013,41,56709.79965156795,1,3,1,1,1.0
297182,2015,43,59431.558935361216,1,3,1,1,1.0
297182,2017,45,65429.99999999999,1,3,1,1,1.0
297182,2019,47,60800.477897252094,1,3,1,1,1.0
297182,2021,49,64890.64914992271,0,3,1,1,1.0
297184,2011,49,18000.0,1,2,1,1,1.0
297184,2013,51,25172.69163763066,0,2,1,1,1.0
297188,2011,41,67000.0,1,3,0,2,1.0
297188,2013,43,64594.07665505227,1,3,0,2,1.0
297188,2017,47,82696.25,1,3,0,2,1.0
297188,2021,51,84273.57032457495,1,3,0,2,1.0
297189,2011,38,26000.0,1,3,1,1,1.0
297189,2013,40,13968.469076655054,1,3,1,1,1.0
297189,2015,42,24589.9226869455,1,3,1,1,1.0
297189,2017,44,28151.2575,1,3,1,1,1.0
297189,2019,46,32001.028673835128,0,3,1,1,0.0
297189,2021,48,0.0,0,3,1,1,1.0
297190,2011,33,0.0,1,2,1,3,0.0
297197,2011,29,10000.0,1,2,1,1,1.0
297198,2011,29,64000.0,1,2,1,1,1.0
297198,2013,31,61744.33797909408,1,2,1,1,1.0
297198,2015,33,59892.26869455007,1,2,1,1,1.0
297198,2017,35,81787.5,1,2,1,1,1.0
297198,2019,37,78172.04301075269,1,2,1,1,1.0
297198,2021,39,46350.46367851622,1,2,1,1,1.0
297200,2013,27,16148.519163763067,0,2,1,2,0.0
297200,2015,29,3685.678073510773,1,2,1,2,1.0
297200,2017,31,31806.249999999996,1,2,1,2,1.0
297201,2017,58,136312.5,1,2,1,1,1.0
297201,2019,60,134629.62962962964,1,2,1,1,1.0
297202,2019,22,34743.130227001195,1,3,1,1,1.0
297202,2021,24,47193.19938176197,1,3,1,1,1.0
297204,2021,24,13652.318392581143,1,3,1,2,1.0
301031,2011,41,86500.0,1,3,1,1,1.0
301031,2013,43,87391.98606271777,1,3,1,1,1.0
301031,2015,45,72792.14195183777,1,3,1,1,1.0
301031,2017,47,77243.75,1,3,1,1,1.0
301031,2019,49,87726.40382317801,1,3,1,1,1.0
301032,2011,38,60741.0,1,3,1,1,1.0
301032,2013,40,59228.018728222996,1,3,1,1,1.0
301032,2015,42,58395.88339670469,1,3,1,1,1.0
301032,2017,44,66967.605,1,3,1,1,1.0
301032,2019,46,58526.540023894864,1,3,1,1,1.0
301032,2021,48,71632.53477588871,1,3,1,1,1.0
301033,2011,36,149000.0,1,3,1,1,1.0
301033,2013,38,143436.84668989546,1,3,1,1,1.0
301033,2017,42,152714.52875,1,3,1,1,1.0
301033,2019,44,160686.97729988053,1,3,1,1,1.0
301035,2013,33,0.0,1,3,0,4,0.0
301035,2019,39,34395.69892473119,1,3,0,4,1.0
301035,2021,41,0.0,1,3,0,4,1.0
301036,2011,29,11000.0,1,3,1,4,1.0
301036,2013,31,19948.17073170732,1,3,1,4,1.0
301036,2017,35,22718.75,1,2,1,4,1.0
301036,2019,37,0.0,0,2,1,4,1.0
301037,2011,27,0.0,0,2,1,1,1.0
301037,2013,29,0.0,0,2,1,1,1.0
301037,2015,31,41463.8783269962,1,2,1,1,1.0
301037,2017,33,77243.75,0,2,1,1,1.0
301037,2019,35,0.0,1,2,1,1,1.0
301037,2021,37,18540.18547140649,1,2,1,1,1.0
301038,2011,27,14000.0,0,2,1,2,1.0
301038,2013,29,18998.257839721256,0,2,1,2,1.0
301040,2019,21,17632.138590203107,1,2,1,2,1.0
301171,2011,62,150000.0,1,3,1,1,1.0
301181,2011,45,59400.0,1,3,1,1,1.0
301181,2013,47,62029.311846689896,1,3,1,1,1.0
301181,2015,49,66710.773130545,1,3,1,1,1.0
301181,2017,51,86331.25,1,3,1,1,1.0
301181,2021,55,190458.2689335394,1,3,1,1,1.0
301182,2013,38,84542.24738675958,1,3,1,1,1.0
301185,2011,36,6700.0,0,2,1,1,1.0
301185,2015,40,26721.166032953108,1,2,1,1,1.0
301185,2017,42,29988.75,1,2,1,1,1.0
302003,2011,61,16144.0,1,3,0,3,1.0
302003,2013,63,8895.934233449478,1,3,0,3,1.0
302004,2011,59,34731.0,1,3,1,1,1.0
302030,2011,36,15793.0,1,3,0,4,1.0
302030,2013,38,47431.05052264809,1,3,0,4,1.0
302030,2015,40,75556.40050697085,1,3,0,4,1.0
302030,2017,42,62728.28625,1,3,0,4,1.0
302033,2011,34,49000.0,1,3,1,1,1.0
302033,2013,36,47495.64459930314,1,3,1,1,1.0
302034,2011,39,12000.0,1,3,0,1,1.0
302035,2011,32,110217.0,1,3,1,1,1.0
302035,2013,34,113873.65766550523,1,3,1,1,1.0
302035,2015,36,123470.21546261091,1,3,1,1,1.0
302035,2017,38,138502.5875,1,3,1,1,1.0
302035,2019,40,153124.26642771804,1,3,1,1,1.0
302035,2021,42,193112.8863987635,1,3,1,1,1.0
302037,2013,23,10449.04181184669,1,3,0,1,1.0
302174,2011,54,29000.0,1,3,0,4,1.0
302189,2011,25,48000.0,1,3,1,1,1.0
302189,2013,27,42746.080139372825,1,3,1,1,1.0
302189,2015,29,51138.783269961976,1,3,1,1,1.0
302190,2013,37,52245.20905923345,1,3,1,1,1.0
302191,2015,25,23035.487959442333,1,3,1,1,1.0
302191,2017,27,38712.75,1,3,1,1,1.0
302191,2019,29,47771.80406212664,1,3,1,1,1.0
302191,2021,31,54777.82071097372,1,3,1,1,1.0
302192,2021,56,85116.3060278207,1,3,1,2,0.0
303030,2011,36,55000.0,1,3,1,1,1.0
303030,2013,38,68868.68466898955,1,3,1,1,1.0
303030,2015,40,87534.85424588087,1,3,1,1,1.0
303030,2017,42,123590.0,1,3,1,1,1.0
303030,2019,44,121600.95579450419,1,3,1,1,1.0
303030,2021,46,71632.53477588871,1,3,1,1,1.0
306003,2011,44,22000.0,0,2,1,2,1.0
306003,2013,46,22607.926829268294,0,2,1,2,0.0
306003,2015,48,24786.18504435995,0,2,1,2,1.0
306003,2017,50,23627.5,0,2,1,2,1.0
306003,2019,52,29531.660692951016,0,2,1,2,1.0
306003,2021,54,3792.3106646058727,0,2,1,2,1.0
308004,2011,57,120000.0,1,3,1,1,1.0
308004,2013,59,0.0,1,3,1,1,1.0
308004,2015,61,0.0,1,3,1,1,1.0
308004,2017,63,0.0,1,3,1,1,1.0
308004,2019,65,0.0,1,3,1,1,1.0
308004,2021,67,0.0,1,3,1,1,1.0
308021,2011,63,14300.0,1,3,1,4,0.0
308021,2013,65,11398.954703832753,1,3,1,4,1.0
308021,2015,67,4791.3814955640055,1,3,1,4,1.0
308021,2017,69,5452.5,1,3,1,4,1.0
308030,2011,39,33750.0,1,3,0,5,1.0
308030,2015,43,31328.263624841573,0,3,0,5,1.0
308031,2011,34,25000.0,0,3,1,1,1.0
308031,2013,36,28497.386759581885,0,3,1,1,1.0
308031,2015,38,40542.4588086185,0,3,1,1,1.0
308031,2017,40,32714.999999999996,1,3,1,1,1.0
308031,2019,42,39954.59976105137,1,3,1,1,1.0
308031,2021,44,50564.14219474497,1,3,1,1,1.0
308033,2011,31,44000.0,1,3,0,2,1.0
308033,2013,33,31347.12543554007,1,3,0,2,1.0
308033,2015,35,32249.683143219267,1,3,0,2,1.0
308034,2019,39,0.0,1,3,0,2,1.0
308035,2011,31,5200.0,0,3,1,1,1.0
308035,2013,33,113.98954703832753,0,3,1,1,1.0
308035,2015,35,18428.390367553868,0,3,1,1,1.0
308035,2017,37,16357.499999999998,1,3,1,1,1.0
308035,2019,39,24320.191158900838,0,3,1,1,1.0
308035,2021,41,19382.921174652238,0,3,1,1,1.0
308037,2011,26,40300.0,1,3,0,1,1.0
308189,2011,27,35000.0,1,3,1,2,1.0
308189,2013,29,38946.42857142857,1,3,1,2,1.0
308189,2015,31,50678.07351077313,0,3,1,2,1.0
308189,2017,33,48163.75,0,3,1,2,1.0
308190,2011,30,5000.0,1,3,1,1,1.0
308190,2013,32,37996.51567944251,1,3,1,1,1.0
308190,2015,34,43306.71736375159,1,3,1,1,1.0
308190,2017,36,74517.5,1,3,1,1,1.0
308190,2019,38,74697.72998805257,1,3,1,1,0.0
308190,2021,40,63205.17774343122,1,3,1,1,1.0
308194,2011,27,20000.0,0,2,1,1,1.0
308194,2013,29,0.0,1,2,1,1,1.0
308194,2015,31,47913.81495564005,1,2,1,1,1.0
308194,2019,35,14592.114695340502,1,2,1,1,1.0
308195,2013,31,42746.080139372825,1,3,1,1,1.0
308195,2015,33,46070.975918884666,1,3,1,1,1.0
308195,2017,35,46346.25,1,3,1,1,0.0
308195,2019,37,31268.817204301075,0,3,1,1,1.0
308195,2021,39,58991.49922720247,1,3,1,1,1.0
308196,2013,34,24032.796167247387,1,2,1,2,1.0
308197,2017,40,40893.75,0,3,1,4,1.0
308197,2019,42,47771.80406212664,0,3,1,4,1.0
308197,2021,44,16854.71406491499,0,3,1,4,1.0
311003,2011,52,44780.0,1,3,0,4,1.0
311003,2013,54,42717.58275261324,1,3,0,4,1.0
311003,2015,56,40309.33967046895,1,3,0,4,1.0
311030,2019,37,21714.45639187575,1,3,0,2,1.0
311031,2019,33,8685.782556750299,1,3,0,4,1.0
311031,2021,35,16854.71406491499,1,3,0,4,1.0
311032,2015,24,33631.812420785805,1,2,1,2,1.0
311032,2017,26,37258.75,1,2,1,2,1.0
311032,2019,28,34743.130227001195,1,2,1,2,1.0
311033,2015,20,11057.03422053232,1,3,0,2,1.0
311033,2017,22,22718.75,1,3,0,2,1.0
311178,2011,27,11000.0,0,2,1,2,1.0
311178,2013,29,33246.95121951219,0,2,1,2,1.0
311178,2015,31,27642.585551330798,1,2,1,2,1.0
311178,2017,33,32714.999999999996,0,2,1,2,1.0
311179,2013,32,75993.03135888503,1,3,1,1,1.0
311179,2015,34,75556.40050697085,1,3,1,1,1.0
311179,2017,36,74517.5,1,3,1,1,1.0
311181,2019,29,52114.69534050179,1,3,1,2,1.0
312030,2013,40,664.939024390244,0,3,1,1,0.0
312030,2015,42,18428.390367553868,1,3,1,1,1.0
312030,2017,44,21919.05,1,3,1,1,1.0
312030,2019,46,25084.540023894864,1,3,1,1,1.0
312031,2013,38,4749.564459930314,0,3,1,4,1.0
312031,2019,44,2605.7347670250897,1,3,1,4,1.0
312031,2021,46,3370.942812982998,1,3,1,4,1.0
312032,2019,23,14765.830346475508,1,2,1,2,1.0
312032,2021,25,0.0,0,3,1,2,1.0
312033,2019,20,3040.0238948626047,1,2,0,5,1.0
312033,2021,22,10955.564142194744,1,2,0,5,1.0
312173,2011,35,6925.0,1,2,0,1,1.0
312185,2013,41,82642.42160278746,1,3,1,1,1.0
312185,2015,43,83849.17617237009,1,3,1,1,1.0
312185,2017,45,99962.5,1,3,1,1,1.0
315003,2011,56,76000.0,1,2,1,4,1.0
315003,2013,58,72193.37979094077,1,2,1,4,1.0
315003,2015,60,73713.56147021547,1,2,1,4,1.0
315170,2011,51,52500.0,1,3,0,1,1.0
315174,2013,56,56994.77351916377,1,2,1,1,1.0
317030,2011,39,41000.0,1,3,1,1,1.0
317030,2013,41,46545.73170731708,1,3,1,1,1.0
317030,2015,43,49756.65399239544,1,3,1,1,1.0
317030,2017,45,38167.5,1,3,1,1,1.0
317030,2019,47,39954.59976105137,1,3,1,1,1.0
317032,2011,36,230000.0,1,3,0,1,1.0
317034,2011,32,22000.0,1,3,1,1,1.0
317034,2013,34,24697.735191637632,0,3,1,1,1.0
317034,2015,36,43306.71736375159,1,3,1,1,1.0
317034,2017,38,34532.5,0,3,1,1,1.0
317034,2019,40,37348.864994026284,1,3,1,1,1.0
317034,2021,42,4213.678516228748,1,3,1,1,0.0
317035,2011,29,125000.0,1,3,1,1,1.0
317035,2013,31,111139.80836236934,1,3,1,1,1.0
317035,2015,33,112413.18124207859,1,3,1,1,1.0
317035,2017,35,113593.75,1,3,1,1,1.0
317035,2019,37,112915.17323775389,1,3,1,1,1.0
317035,2021,39,126410.35548686243,1,3,1,1,1.0
317170,2011,64,90000.0,1,3,1,1,1.0
317173,2011,35,76000.0,1,3,1,1,1.0
317173,2013,37,75043.11846689896,1,3,1,1,1.0
317173,2015,39,72792.14195183777,1,3,1,1,1.0
317173,2017,41,83605.0,1,3,1,1,1.0
317173,2019,43,82514.93428912784,1,3,1,1,1.0
317173,2021,45,80059.8918083462,1,3,1,1,1.0
317176,2011,40,67000.0,1,2,1,1,1.0
317176,2013,42,71243.4668989547,1,2,1,1,1.0
317176,2015,44,66342.20532319392,1,2,1,1,1.0
317176,2017,46,61795.0,1,2,1,1,1.0
317176,2019,48,62537.63440860215,1,2,1,1,1.0
317176,2021,50,84273.57032457495,1,2,1,1,1.0
317179,2015,36,414638.783269962,1,3,1,1,1.0
317179,2017,38,454375.0,1,3,1,1,1.0
318172,2011,42,900.0,0,3,1,1,1.0
318172,2013,44,27547.47386759582,1,3,1,1,0.0
318172,2015,46,43306.71736375159,1,3,1,1,1.0
318172,2017,48,51798.75,1,3,1,1,1.0
318172,2019,50,0.0,1,3,1,1,1.0
318172,2021,52,0.0,1,3,1,1,1.0
319032,2015,22,6265.652724968315,1,3,0,2,1.0
319033,2021,23,14326.506955177741,1,3,1,2,1.0
319172,2011,45,51000.0,1,3,1,1,1.0
319172,2013,47,45595.81881533101,1,3,1,1,1.0
319172,2015,49,55285.171102661596,1,3,1,1,1.0
319172,2017,51,51617.0,1,3,1,1,1.0
319172,2019,53,62537.63440860215,1,3,1,1,1.0
319172,2021,55,58991.49922720247,1,3,1,1,1.0
319179,2013,48,85492.16027874565,1,2,1,1,1.0
319179,2017,52,81787.5,1,3,1,1,1.0
319179,2019,54,152001.19474313024,1,3,1,1,1.0
319179,2021,56,50564.14219474497,1,3,1,1,1.0
319181,2011,29,43000.0,1,2,1,1,1.0
320003,2011,57,0.0,0,3,1,1,0.0
320003,2013,59,75993.03135888503,1,3,1,1,1.0
320003,2015,61,75279.97465145754,1,3,1,1,1.0
320003,2017,63,79061.25,1,3,1,1,1.0
320003,2019,65,78085.18518518518,1,3,1,1,1.0
320003,2021,67,83363.41576506954,1,3,1,1,1.0
321004,2013,59,175733.88501742162,1,3,0,4,1.0
321004,2015,61,138212.927756654,1,3,0,4,1.0
321004,2017,63,149943.75,1,3,0,4,1.0
321004,2019,65,156344.08602150538,1,3,0,4,1.0
321004,2021,67,119668.46986089644,1,3,0,4,1.0
321030,2011,28,42000.0,0,3,1,4,1.0
321030,2013,30,36096.68989547039,1,3,1,4,1.0
321030,2015,32,38699.619771863116,1,3,1,4,1.0
321030,2017,34,44528.75,1,3,1,4,1.0
321030,2019,36,39954.59976105137,1,3,1,4,1.0
321030,2021,38,37923.10664605873,1,3,1,4,1.0
321170,2011,58,134000.0,1,3,1,1,1.0
321174,2011,51,60000.0,1,2,1,1,1.0
321174,2013,53,75993.03135888503,1,2,1,1,1.0
321174,2015,55,64499.36628643853,1,2,1,1,1.0
321174,2017,57,64975.62499999999,1,2,1,1,1.0
321174,2019,59,35437.99283154122,1,2,1,1,1.0
321174,2021,61,842.7357032457495,1,2,1,1,1.0
321175,2011,27,30150.0,1,2,0,1,1.0
321175,2013,29,45595.81881533101,1,2,0,1,1.0
321175,2019,35,54720.43010752688,1,2,0,1,1.0
321175,2021,37,57306.027820710966,1,2,0,1,1.0
321177,2011,24,42500.0,1,3,1,2,1.0
321177,2013,26,7973.568815331011,0,3,1,2,1.0
321177,2015,28,24049.049429657796,1,3,1,2,1.0
321177,2017,30,17266.25,1,3,1,2,1.0
321177,2021,34,0.0,1,3,1,2,1.0
321182,2011,31,40000.0,1,3,1,1,1.0
321182,2013,33,39896.34146341464,1,3,1,1,1.0
321182,2015,35,36856.780735107735,1,3,1,1,1.0
321182,2017,37,40893.75,1,3,1,1,1.0
321182,2019,39,42560.33452807646,1,3,1,1,1.0
321182,2021,41,42136.78516228747,1,3,1,1,1.0
321183,2011,30,50000.0,1,3,1,1,1.0
321183,2013,32,49395.470383275264,1,3,1,1,1.0
321183,2015,34,56206.59062103929,1,3,1,1,1.0
321183,2017,36,60886.25,1,3,1,1,1.0
321183,2019,38,69486.26045400239,1,3,1,1,1.0
321183,2021,40,67418.85625965997,1,3,1,1,1.0
321184,2011,30,42000.0,1,2,1,1,1.0
321184,2013,32,49395.470383275264,1,2,1,1,1.0
321184,2015,34,40678.828897338404,1,2,1,1,1.0
321184,2017,36,56342.5,1,2,1,1,1.0
321184,2019,38,48640.382317801676,1,2,1,1,1.0
321185,2015,34,58049.42965779468,1,3,1,1,1.0
321185,2017,36,49981.25,1,3,1,1,1.0
323003,2011,57,90000.0,1,3,1,1,1.0
323003,2013,59,104490.4181184669,1,3,1,1,1.0
323003,2015,61,110570.34220532319,1,3,1,1,1.0
323003,2017,63,104506.25,1,3,1,1,1.0
323005,2011,53,93000.0,1,3,1,4,1.0
323005,2013,55,95941.20209059234,1,3,1,4,1.0
323005,2015,57,105298.90114068441,1,3,1,4,1.0
323005,2017,59,86876.5,1,3,1,4,1.0
323005,2019,61,100755.07765830346,1,3,1,4,1.0
323005,2021,63,99442.81298299844,1,3,1,4,1.0
323030,2011,30,99000.0,1,3,0,2,1.0
323030,2015,34,121077.28897338403,1,3,0,2,1.0
323031,2011,28,78000.0,1,3,1,2,1.0
323031,2013,30,83592.33449477352,1,3,1,2,1.0
323031,2017,34,77243.75,1,3,1,2,1.0
323033,2017,24,43620.0,1,3,0,2,1.0
323034,2021,25,33709.42812982998,1,3,1,2,1.0
323035,2021,23,5393.508500772797,1,2,0,2,1.0
323172,2011,52,180000.0,1,3,1,1,1.0
323172,2013,54,213730.40069686412,1,3,1,1,1.0
323172,2015,56,644993.6628643853,1,3,1,1,1.0
323172,2017,58,272625.0,1,3,1,1,1.0
323172,2019,60,347431.302270012,1,3,1,1,1.0
323172,2021,62,353948.9953632148,1,3,1,1,1.0
323173,2011,47,53600.0,1,3,0,4,1.0
323173,2013,49,55094.94773519164,1,3,0,4,1.0
323173,2015,51,59892.26869455007,1,3,0,4,1.0
323173,2017,53,80878.75,1,3,0,4,1.0
323173,2019,55,59063.32138590203,1,3,0,4,1.0
323174,2019,25,45166.06929510155,1,3,1,2,1.0
323174,2021,27,63205.17774343122,1,3,1,2,1.0
326003,2011,55,50000.0,1,2,1,1,1.0
326003,2013,57,85492.16027874565,1,2,1,1,1.0
326003,2015,59,184283.90367553866,1,2,1,1,1.0
326003,2017,61,1454.0,1,2,1,1,1.0
326003,2019,63,34743.130227001195,1,2,1,1,1.0
326003,2021,65,29495.749613601234,1,2,1,1,1.0
326004,2011,58,64000.0,1,3,0,2,1.0
326004,2013,60,69343.64111498259,1,3,0,2,1.0
326004,2015,62,62656.527249683146,1,3,0,2,1.0
326004,2017,64,72700.0,1,3,0,2,1.0
326004,2019,66,79909.19952210275,1,3,0,2,1.0
326004,2021,68,83262.28748068005,1,3,0,2,1.0
326030,2011,37,34000.0,1,2,1,2,0.0
326030,2013,39,44645.90592334495,1,2,1,2,1.0
326031,2011,31,0.0,0,2,1,1,0.0
326175,2011,61,35000.0,1,2,1,1,1.0
326180,2015,35,179676.80608365018,1,3,1,1,1.0
326180,2017,37,454375.0,1,3,1,1,1.0
326180,2019,39,130286.73835125448,1,3,1,1,1.0
326181,2011,29,50800.0,1,3,1,1,1.0
327030,2011,41,280000.0,1,3,1,1,1.0
327030,2013,43,199481.7073170732,1,3,1,1,1.0
327030,2015,45,189812.42078580483,1,3,1,1,1.0
327031,2011,39,72000.0,1,3,1,1,1.0
327031,2013,41,85492.16027874565,1,3,1,1,1.0
327031,2015,43,68185.0443599493,1,3,1,1,1.0
327031,2017,45,86331.25,1,3,1,1,1.0
327031,2019,47,92937.87335722819,1,3,1,1,1.0
327031,2021,49,113769.31993817618,1,3,1,1,1.0
327033,2021,25,16854.71406491499,0,2,0,2,1.0
327035,2019,21,1737.1565113500599,1,2,0,4,1.0
327170,2013,59,1424.869337979094,1,2,1,1,1.0
327170,2019,65,4620.836320191159,1,2,1,1,1.0
327170,2021,67,12641.035548686243,1,2,1,1,1.0
327173,2011,36,0.0,1,3,1,1,1.0
327173,2013,38,0.0,1,3,1,1,1.0
327173,2015,40,0.0,1,3,1,1,1.0
327173,2017,42,0.0,1,3,1,1,1.0
327173,2019,44,0.0,1,3,1,1,1.0
327173,2021,46,0.0,1,3,1,1,1.0
327174,2017,30,9087.5,0,2,1,1,1.0
327175,2019,23,23486.35603345281,1,2,1,2,1.0
327176,2021,34,48035.935085007724,0,2,1,2,1.0
331030,2011,32,3805.0,1,2,1,1,1.0
331030,2013,34,18794.026567944253,1,2,1,1,1.0
331030,2015,36,38761.35487959442,1,2,1,1,1.0
331030,2017,38,20547.74625,1,2,1,1,1.0
331030,2019,40,2459.8136200716845,1,2,1,1,1.0
331030,2021,42,18435.68624420402,1,2,1,1,0.0
331031,2011,29,1558.0,1,3,0,2,1.0
331031,2013,31,20079.258710801394,1,3,0,2,1.0
331031,2015,33,21148.420785804818,0,3,0,2,0.0
331031,2017,35,37403.24125,1,3,0,2,1.0
331031,2019,37,22841.00238948626,1,3,0,2,1.0
331032,2011,28,32755.0,0,3,1,1,1.0
331032,2013,30,4522.535278745645,1,3,1,1,1.0
331032,2017,34,3117.0125,1,3,1,1,1.0
331170,2011,59,31212.0,1,3,1,1,1.0
331170,2013,61,28925.7974738676,1,3,1,1,1.0
331170,2015,63,23929.264892268697,1,3,1,1,1.0
331170,2019,67,30181.35722819594,1,3,1,1,1.0
331170,2021,69,12279.501931993816,1,3,1,1,1.0
331172,2011,25,8700.0,1,3,0,2,1.0
331172,2013,27,18337.118466898955,1,3,0,2,1.0
331172,2015,29,10027.808618504436,0,3,0,2,1.0
331172,2017,31,15171.58125,1,3,0,2,1.0
331172,2019,33,17685.990442054957,1,3,0,2,1.0
331172,2021,35,18917.731066460587,1,3,0,2,1.0
331174,2015,27,50831.02915082383,1,2,1,2,1.0
331176,2011,53,0.0,1,3,1,1,1.0
331176,2013,55,0.0,1,3,1,1,1.0
331176,2015,57,13821.292775665399,1,3,1,1,1.0
331176,2017,59,36350.0,1,3,1,1,0.0
331176,2019,61,0.0,1,3,1,1,0.0
331181,2021,36,6636.543663060277,1,3,1,2,1.0
338170,2011,63,150000.0,1,3,1,1,1.0
338170,2013,65,94991.28919860628,1,3,1,1,1.0
338170,2017,69,36350.0,1,3,1,1,1.0
338173,2011,36,400000.0,1,3,1,1,1.0
338173,2013,38,949912.8919860628,1,3,1,1,1.0
338173,2015,40,460709.7591888467,1,3,1,1,1.0
338173,2017,42,1272250.0,1,3,1,1,1.0
338173,2019,44,1302867.383512545,1,3,1,1,1.0
338173,2021,46,758462.1329211746,1,3,1,1,1.0
338174,2011,29,170000.0,1,3,1,1,1.0
338174,2013,31,265975.60975609755,1,3,1,1,1.0
338174,2015,33,350139.41698352346,1,3,1,1,1.0
338174,2017,35,263537.5,1,3,1,1,1.0
338174,2019,37,360459.9761051374,1,3,1,1,1.0
338174,2021,39,261248.06800618235,1,3,1,1,1.0
343001,2011,67,3000.0,1,3,1,1,1.0
